rank,prev_rank,name,league,off,def,spi
327,327,Omonia Nicosia,UEFA Europa League,1.25,1.57,38.72
328,334,Sporting Kansas City,Major League Soccer,1.16,1.46,38.7
329,328,Albacete,Spanish Segunda Division,1.13,1.43,38.69
330,300,Antalyaspor,Turkish Turkcell Super Lig,1.18,1.48,38.63
331,329,FC Luzern,Swiss Raiffeisen Super League,1.32,1.65,38.62
332,318,Racing Club,Argentina Primera Division,1.17,1.48,38.61
333,357,Cerezo Osaka,Japanese J League,1.09,1.38,38.55
334,333,Fortuna Sittard,Dutch Eredivisie,1.36,1.71,38.44
335,332,Alavés,Spanish Segunda Division,0.85,1.1,38.36
336,337,Newell's Old Boys,Argentina Primera Division,0.84,1.09,38.34
337,336,Karlsruher SC,German 2. Bundesliga,1.32,1.67,38.3
338,338,Tijuana,Mexican Primera Division Torneo Clausura,1.18,1.5,38.27
339,340,Le Havre,French Ligue 2,0.78,1.01,38.21
340,330,San Jose Earthquakes,Major League Soccer,1.27,1.62,38.12
341,342,AC Ajaccio,French Ligue 1,1.0,1.29,38.12
342,344,Slovan Bratislava,UEFA Europa Conference League,1.12,1.44,38.09
343,345,Ural Sverdlovsk Oblast,Russian Premier Liga,0.98,1.27,38.05
344,346,1. FC Heidenheim 1846,German 2. Bundesliga,1.22,1.57,37.99
345,343,Consadole Sapporo,Japanese J League,1.59,2.01,37.98
346,348,Krylia Sovetov,Russian Premier Liga,1.02,1.33,37.94
347,349,Sheffield Wednesday,English League One,1.12,1.45,37.92
348,350,KV Mechelen,Belgian Jupiler League,1.45,1.85,37.86
349,352,Toronto FC,Major League Soccer,1.17,1.51,37.8
350,355,Montreal Impact,Major League Soccer,1.21,1.57,37.68
351,339,Huracán,Argentina Primera Division,0.9,1.2,37.54
352,347,Djurgardens IF,Swedish Allsvenskan,1.21,1.58,37.54
353,353,Pacos Ferreira,Portuguese Liga,1.1,1.45,37.52
354,354,FC Juárez,Mexican Primera Division Torneo Clausura,1.02,1.36,37.41
355,351,Eibar,Spanish Segunda Division,0.91,1.22,37.24
356,381,Viking FK,Norwegian Tippeligaen,1.52,1.98,37.18
357,365,CA Independiente,Argentina Primera Division,1.04,1.38,37.18
358,356,Colon Santa Fe,Argentina Primera Division,1.04,1.4,37.1
359,358,Barnsley,English League One,1.26,1.67,37.05
360,360,Sochi,Russian Premier Liga,1.11,1.5,36.88
361,361,Charlotte FC,Major League Soccer,1.24,1.66,36.63
362,362,Birmingham,English League Championship,1.02,1.4,36.59
363,363,Alanyaspor,Turkish Turkcell Super Lig,1.42,1.88,36.58
364,364,Cardiff City,English League Championship,1.04,1.41,36.56
365,367,WSG Swarovski Wattens,Austrian T-Mobile Bundesliga,1.33,1.78,36.32
366,370,Las Palmas,Spanish Segunda Division,0.91,1.27,36.15
367,366,Godoy Cruz,Argentina Primera Division,1.0,1.39,36.05
368,373,Banfield,Argentina Primera Division,0.92,1.29,35.95
369,371,Randers FC,Danish SAS-Ligaen,1.18,1.63,35.92
370,372,SpVgg Greuther Fürth,German 2. Bundesliga,1.12,1.55,35.88
371,369,Ankaragucu,Turkish Turkcell Super Lig,1.06,1.48,35.82
372,409,Istanbulspor,Turkish Turkcell Super Lig,1.17,1.61,35.77
373,359,Chicago Fire,Major League Soccer,1.18,1.63,35.71
374,374,Querétaro,Mexican Primera Division Torneo Clausura,0.98,1.39,35.65
375,375,Troyes,French Ligue 1,1.23,1.7,35.64
376,376,Fakel Voronezh,Russian Premier Liga,1.01,1.43,35.58
377,378,Wigan,English League Championship,0.92,1.32,35.43
378,379,FC Groningen,Dutch Eredivisie,1.24,1.73,35.41
379,380,Excelsior,Dutch Eredivisie,1.26,1.75,35.38
380,341,Austria Lustenau,Austrian T-Mobile Bundesliga,1.31,1.82,35.32
381,377,Austin FC,Major League Soccer,1.24,1.73,35.29
382,383,Como,Italy Serie B,1.05,1.5,35.2
383,384,Sochaux,French Ligue 2,1.02,1.47,34.99
384,416,Houston Dynamo,Major League Soccer,1.21,1.71,34.92
385,385,Huddersfield Town,English League Championship,0.97,1.41,34.87
386,387,Emmen,Dutch Eredivisie,1.25,1.77,34.76
387,388,Grasshoppers Zürich,Swiss Raiffeisen Super League,1.39,1.95,34.74
388,368,Valerenga,Norwegian Tippeligaen,1.24,1.76,34.71
389,390,FK Nizhny Novgorod,Russian Premier Liga,0.92,1.36,34.47
390,391,SK Austria Klagenfurt,Austrian T-Mobile Bundesliga,1.32,1.89,34.24
391,389,Colorado Rapids,Major League Soccer,1.08,1.59,34.17
392,393,Queens Park Rangers,English League Championship,1.04,1.54,34.16
393,394,Hammarby,Swedish Allsvenskan,1.21,1.75,34.15
394,395,Holstein Kiel,German 2. Bundesliga,1.33,1.91,34.13
395,396,SV Darmstadt 98,German 2. Bundesliga,1.07,1.58,34.06
396,411,Real Salt Lake,Major League Soccer,1.09,1.61,33.96
397,398,Mazatlán FC,Mexican Primera Division Torneo Clausura,1.12,1.66,33.88
398,402,Instituto,Argentina Primera Division,1.0,1.5,33.86
399,403,Atlético Tucumán,Argentina Primera Division,0.93,1.41,33.82
400,399,Ballkani,UEFA Europa Conference League,1.2,1.76,33.76
401,400,Melbourne City,Australian A-League,1.32,1.93,33.7
402,401,Leganes,Spanish Segunda Division,0.86,1.33,33.56
403,382,FC Tokyo,Japanese J League,1.17,1.74,33.55
404,392,Sarmiento,Argentina Primera Division,0.93,1.43,33.37
405,404,Platense,Argentina Primera Division,0.85,1.32,33.33
406,405,Hartberg,Austrian T-Mobile Bundesliga,1.19,1.77,33.32
407,406,Pisa,Italy Serie B,0.93,1.44,33.21
408,407,Belgrano Cordoba,Argentina Primera Division,0.9,1.4,33.17
409,408,Cambuur Leeuwarden,Dutch Eredivisie,1.25,1.86,33.15
410,410,Rotherham United,English League Championship,0.96,1.48,33.06
411,417,Gimnasia La Plata,Argentina Primera Division,0.86,1.36,32.91
412,412,Sudtirol,Italy Serie B,0.7,1.15,32.81
413,425,St. Louis CITY SC,Major League Soccer,1.12,1.72,32.66
414,413,Sagan Tosu,Japanese J League,0.92,1.46,32.54
415,414,Bolton,English League One,0.89,1.42,32.49
416,415,Real Oviedo,Spanish Segunda Division,0.78,1.28,32.45
417,397,Sarpsborg,Norwegian Tippeligaen,1.14,1.76,32.35
418,427,Tromso,Norwegian Tippeligaen,1.08,1.69,32.3
419,386,Umraniyespor,Turkish Turkcell Super Lig,1.14,1.77,32.28
420,418,Palermo,Italy Serie B,1.05,1.66,32.24
421,419,Rigas Futbola Skola,UEFA Europa Conference League,1.16,1.8,32.23
422,420,AaB,Danish SAS-Ligaen,0.99,1.58,32.15
423,421,Villarreal B,Spanish Segunda Division,0.98,1.56,32.13
424,436,Giresunspor,Turkish Turkcell Super Lig,1.06,1.68,32.06
425,422,1. FC Kaiserslautern,German 2. Bundesliga,1.02,1.65,31.68
426,423,Málaga,Spanish Segunda Division,0.79,1.34,31.59
427,424,Blackpool,English League Championship,1.06,1.7,31.56
428,426,Plymouth Argyle,English League One,1.02,1.66,31.45
429,428,Racing Santander,Spanish Segunda Division,0.85,1.44,31.24
430,431,Dijon FCO,French Ligue 2,0.85,1.44,31.13
431,429,Central Córdoba Santiago del Estero,Argentina Primera Division,0.87,1.47,31.07
432,430,Barracas Central,Argentina Primera Division,0.87,1.48,31.0
433,432,Zalgiris Vilnius,UEFA Europa Conference League,1.1,1.79,30.99
434,433,St Mirren,Scottish Premiership,0.95,1.58,30.98
435,435,Central Coast Mariners,Australian A-League,1.27,2.03,30.82
436,434,Union Santa Fe,Argentina Primera Division,0.85,1.46,30.8
437,437,Peterborough United,English League One,1.01,1.68,30.77
438,445,IFK Norrkoping,Swedish Allsvenskan,1.08,1.78,30.69
439,438,Derby County,English League One,0.94,1.6,30.6
440,439,FC Cartagena,Spanish Segunda Division,0.89,1.53,30.57
441,440,FC Vaduz,Swiss Raiffeisen Super League,0.96,1.63,30.56
442,441,Sporting Gijón,Spanish Segunda Division,0.85,1.48,30.46
443,442,KV Kortrijk,Belgian Jupiler League,1.08,1.8,30.4
444,447,Inter Miami CF,Major League Soccer,1.05,1.77,30.28
445,443,Kalmar FF,Swedish Allsvenskan,0.96,1.64,30.22
446,444,Reading,English League Championship,0.9,1.58,29.91
447,446,US Quevilly,French Ligue 2,0.96,1.66,29.83
448,448,Ascoli,Italy Serie B,0.84,1.5,29.62
449,449,SD Huesca,Spanish Segunda Division,0.73,1.36,29.43
450,457,Odd BK,Norwegian Tippeligaen,0.91,1.62,29.39
451,450,Kilmarnock,Scottish Premiership,0.91,1.63,29.31
452,451,St Johnstone,Scottish Premiership,0.88,1.58,29.23
453,452,OFI Crete,Greek Super League,0.9,1.62,29.2
454,453,Mirandes,Spanish Segunda Division,0.86,1.56,29.18
455,454,Valenciennes,French Ligue 2,0.9,1.62,29.08
456,455,Arminia Bielefeld,German 2. Bundesliga,1.14,1.96,29.04
457,456,1. FC Magdeburg,German 2. Bundesliga,1.08,1.88,28.89
458,458,Modena,Italy Serie B,0.92,1.67,28.78
459,459,Reggina,Italy Serie B,0.84,1.56,28.65
460,460,Rodez,French Ligue 2,0.75,1.44,28.47
461,461,HJK Helsinki,UEFA Europa League,0.94,1.71,28.47
462,462,Grenoble,French Ligue 2,0.61,1.23,28.32
463,463,Lyngby,Danish SAS-Ligaen,0.86,1.61,28.27
464,464,Guangzhou Evergrande,Chinese Super League,1.08,1.93,28.19
465,465,Portsmouth,English League One,0.82,1.57,28.06
466,466,SV Zulte Waregem,Belgian Jupiler League,1.35,2.32,27.95
467,467,Pau,French Ligue 2,0.92,1.75,27.53
468,468,Cittadella,Italy Serie B,0.7,1.42,27.52
469,472,Avispa Fukuoka,Japanese J League,0.78,1.56,27.26
470,469,Hannover 96,German 2. Bundesliga,1.07,1.98,27.15
471,488,Kashiwa Reysol,Japanese J League,0.91,1.75,27.13
472,470,Ross County,Scottish Premiership,0.92,1.76,27.12
473,471,Amiens,French Ligue 2,0.83,1.63,27.09
474,473,Orlando Pirates,South African ABSA Premier League,0.75,1.53,27.0
475,474,Spal,Italy Serie B,0.83,1.65,26.96
476,475,SD Ponferradina,Spanish Segunda Division,0.77,1.55,26.95
477,476,Perugia,Italy Serie B,0.84,1.67,26.91
478,478,Nimes,French Ligue 2,1.01,1.91,26.75
479,479,Atromitos,Greek Super League,0.71,1.48,26.69
480,484,Arsenal Sarandi,Argentina Primera Division,0.75,1.54,26.68
481,490,Stromsgodset,Norwegian Tippeligaen,0.99,1.89,26.68
482,477,San Antonio FC,United Soccer League,0.88,1.74,26.51
483,500,Kyoto Purple Sanga,Japanese J League,0.83,1.68,26.4
484,481,Burgos,Spanish Segunda Division,0.69,1.47,26.38
485,480,AIK,Swedish Allsvenskan,0.84,1.7,26.35
486,502,Gamba Osaka,Japanese J League,0.92,1.82,26.35
487,486,Stabaek,Norwegian Tippeligaen,0.94,1.85,26.27
488,482,Livingston,Scottish Premiership,0.83,1.69,26.09
489,483,Cashpoint SC Rheindorf Altach,Austrian T-Mobile Bundesliga,0.82,1.68,26.06
490,485,Sydney FC,Australian A-League,1.05,2.03,26.0
491,487,Ternana,Italy Serie B,0.85,1.74,25.79
492,491,Charlton Athletic,English League One,0.98,1.94,25.71
493,492,SV Ried,Austrian T-Mobile Bundesliga,0.87,1.8,25.4
494,493,Western Sydney FC,Australian A-League,0.99,1.97,25.37
495,489,Shonan Bellmare,Japanese J League,0.83,1.74,25.33
496,495,Laval,French Ligue 2,0.83,1.75,25.3
497,497,Benevento,Italy Serie B,0.77,1.67,25.04
498,498,Beijing Guoan,Chinese Super League,0.98,1.99,24.95
499,499,1. FC Nürnberg,German 2. Bundesliga,0.8,1.72,24.93
500,494,Louisville City FC,United Soccer League,0.83,1.77,24.85
501,501,Dundee Utd,Scottish Premiership,0.87,1.85,24.71
502,503,Wycombe Wanderers,English League One,0.78,1.72,24.47
503,509,Haugesund,Norwegian Tippeligaen,0.87,1.86,24.42
504,506,Annecy,French Ligue 2,0.79,1.75,24.36
505,507,Shanghai SIPG,Chinese Super League,0.9,1.92,24.26
506,508,Jahn Regensburg,German 2. Bundesliga,0.9,1.92,24.14
507,505,San Diego Loyal SC,United Soccer League,0.95,2.0,24.13
508,504,Tampa Bay Rowdies,United Soccer League,0.88,1.9,24.09
509,510,Pyunik Yerevan,UEFA Europa Conference League,0.87,1.9,23.79
510,496,IFK Goteborg,Swedish Allsvenskan,0.8,1.8,23.75
511,511,UD Ibiza,Spanish Segunda Division,0.71,1.66,23.58
512,513,Fleetwood Town,English League One,0.76,1.75,23.48
513,514,Hansa Rostock,German 2. Bundesliga,0.77,1.77,23.38
514,515,Sacramento Republic FC,United Soccer League,0.79,1.81,23.35
515,516,FC Khimki,Russian Premier Liga,0.82,1.87,23.26
516,517,KV Oostende,Belgian Jupiler League,1.02,2.18,23.17
517,518,Winterthur,Swiss Raiffeisen Super League,0.81,1.86,23.14
518,519,Brescia,Italy Serie B,0.74,1.74,23.07
519,520,Giannina,Greek Super League,0.72,1.72,23.02
520,521,AC Horsens,Danish SAS-Ligaen,0.88,1.98,22.85
521,522,Arizona United,United Soccer League,0.87,1.98,22.82
522,530,Memphis 901 FC,United Soccer League,0.95,2.1,22.78
523,523,Lincoln City,English League One,0.61,1.57,22.55
524,524,Eintracht Braunschweig,German 2. Bundesliga,0.88,2.02,22.44
525,525,Adelaide United,Australian A-League,1.06,2.3,22.25
526,512,Albirex Niigata,Japanese J League,0.82,1.93,22.21
527,526,Eupen,Belgian Jupiler League,0.98,2.19,22.18
528,527,Exeter City,English League One,0.85,1.98,22.1
529,528,Asteras Tripolis,Greek Super League,0.5,1.42,22.0
530,529,Sandefjord,Norwegian Tippeligaen,0.91,2.11,21.82
531,531,Melbourne Victory,Australian A-League,0.77,1.9,21.65
532,532,FC Sion,Swiss Raiffeisen Super League,0.96,2.19,21.6
533,539,IK Sirius,Swedish Allsvenskan,0.79,1.94,21.44
534,546,Colorado Springs Switchbacks FC,United Soccer League,0.77,1.92,21.37
535,534,Torpedo Moskow,Russian Premier Liga,0.72,1.86,20.97
536,535,Lugo,Spanish Segunda Division,0.58,1.64,20.79
537,536,Cosenza,Italy Serie B,0.54,1.57,20.68
538,537,Shamrock Rovers,UEFA Europa Conference League,0.69,1.84,20.63
539,533,Mjallby,Swedish Allsvenskan,0.57,1.64,20.52
540,538,Oxford United,English League One,0.64,1.76,20.42
541,540,Black Aces,South African ABSA Premier League,0.56,1.65,20.2
542,541,RFC Seraing,Belgian Jupiler League,0.75,1.98,20.07
543,543,Oakland Roots,United Soccer League,0.75,1.98,19.97
544,542,Brommapojkarna,Swedish Allsvenskan,0.7,1.91,19.85
545,544,Stellenbosch FC,South African ABSA Premier League,0.64,1.83,19.63
546,547,Volos NFC,Greek Super League,0.67,1.9,19.41
547,548,Burton Albion,English League One,0.74,2.01,19.29
548,545,Aalesund,Norwegian Tippeligaen,0.71,1.98,19.15
549,555,El Paso Locomotive FC,United Soccer League,0.72,2.0,19.06
550,549,Niort,French Ligue 2,0.71,1.98,19.04
551,550,Ionikos FC,Greek Super League,0.58,1.77,18.97
552,551,Levadiakos,Greek Super League,0.61,1.83,18.85
553,552,Shrewsbury Town,English League One,0.63,1.87,18.81
554,553,SuperSport United,South African ABSA Premier League,0.45,1.55,18.66
555,556,SV Sandhausen,German 2. Bundesliga,0.72,2.04,18.5
556,557,Shandong Luneng,Chinese Super League,0.82,2.22,18.5
557,558,Salford City,English League Two,0.78,2.16,18.49
558,559,Jiangsu Suning FC,Chinese Super League,0.71,2.04,18.37
559,560,Cheltenham Town,English League One,0.67,1.99,18.26
560,554,Gazisehir Gaziantep,Turkish Turkcell Super Lig,0.71,2.05,18.25
561,567,Halmstads BK,Swedish Allsvenskan,0.64,1.94,18.07
562,561,Mansfield Town,English League Two,0.71,2.08,17.84
563,563,Milton Keynes Dons,English League One,0.58,1.86,17.71
564,564,Panetolikos,Greek Super League,0.63,1.97,17.67
565,571,New Mexico United,United Soccer League,0.67,2.04,17.62
566,566,Yokohama FC,Japanese J League,0.65,2.0,17.62
567,568,Stockport County,English League Two,0.49,1.72,17.4
568,565,Hamarkamaratene,Norwegian Tippeligaen,0.68,2.08,17.21
569,570,IFK Värnamo,Swedish Allsvenskan,0.58,1.91,17.14
570,569,Pittsburgh Riverhounds,United Soccer League,0.51,1.82,16.68
571,572,Bristol Rovers,English League One,0.65,2.07,16.62
572,573,Western United,Australian A-League,0.77,2.3,16.55
573,574,Wellington Phoenix,Australian A-League,0.79,2.36,16.39
574,562,Orange County SC,United Soccer League,0.58,1.99,16.19
575,575,TS Galaxy,South African ABSA Premier League,0.37,1.59,16.04
576,576,Kaizer Chiefs,South African ABSA Premier League,0.46,1.76,16.03
577,577,Birmingham Legion FC,United Soccer League,0.66,2.19,15.73
578,578,Brisbane Roar,Australian A-League,0.6,2.07,15.7
579,579,Lamia,Greek Super League,0.47,1.85,15.27
580,580,Newcastle Jets,Australian A-League,0.68,2.28,15.09
581,582,Degerfors IF,Swedish Allsvenskan,0.68,2.29,15.04
582,581,Port Vale,English League One,0.61,2.16,15.03
583,583,AmaZulu,South African ABSA Premier League,0.4,1.81,14.3
584,584,Bradford City,English League Two,0.48,1.97,14.26
585,585,Swindon Town,English League Two,0.56,2.17,13.81
586,589,Miami FC,United Soccer League,0.53,2.11,13.81
587,586,Leyton Orient,English League Two,0.39,1.84,13.55
588,587,Carlisle United,English League Two,0.39,1.86,13.42
589,590,Morecambe,English League One,0.58,2.26,13.28
590,591,Golden Arrows,South African ABSA Premier League,0.43,1.97,13.15
591,592,Newport County,English League Two,0.49,2.11,13.05
592,588,Hatayspor,Turkish Turkcell Super Lig,0.58,2.29,13.01
593,593,Royal AM,South African ABSA Premier League,0.46,2.06,12.93
594,594,Perth Glory,Australian A-League,0.58,2.3,12.88
595,595,Sekhukhune United,South African ABSA Premier League,0.24,1.61,12.53
596,596,Cambridge United,English League One,0.4,1.98,12.42
597,597,Stevenage,English League Two,0.36,1.9,12.35
598,598,Northampton Town,English League Two,0.34,1.88,12.2
599,600,Hartford Athletic,United Soccer League,0.56,2.36,12.06
600,602,Monterey Bay,United Soccer League,0.47,2.17,11.99
601,599,Indy Eleven,United Soccer League,0.43,2.11,11.9
602,603,Tianjin Teda,Chinese Super League,0.5,2.26,11.8
603,604,Macarthur FC,Australian A-League,0.63,2.55,11.67
604,601,Varbergs BoIS FC,Swedish Allsvenskan,0.49,2.27,11.51
605,605,Charleston Battery,United Soccer League,0.45,2.22,11.22
606,607,Shanghai Greenland,Chinese Super League,0.56,2.47,11.13
607,608,Harrogate Town,English League Two,0.54,2.43,11.07
608,609,Moroka Swallows,South African ABSA Premier League,0.24,1.77,10.98
609,606,Tulsa Roughnecks,United Soccer League,0.49,2.37,10.76
610,614,Rio Grande Valley FC Toros,United Soccer League,0.41,2.21,10.72
611,610,Hebei China Fortune FC,Chinese Super League,0.5,2.43,10.52
612,611,Colchester United,English League Two,0.27,1.91,10.4
613,612,Henan Jianye,Chinese Super League,0.46,2.36,10.34
614,613,Las Vegas Lights FC,United Soccer League,0.41,2.26,10.19
615,615,Gillingham,English League Two,0.27,1.94,10.15
616,616,Dalian Aerbin,Chinese Super League,0.51,2.51,9.96
617,617,Tshakhuma Tsha Madzivhandila,South African ABSA Premier League,0.25,1.91,9.88
618,618,Guangzhou RF,Chinese Super League,0.66,2.86,9.74
619,619,Maritzburg Utd,South African ABSA Premier League,0.26,1.98,9.65
620,620,Accrington Stanley,English League One,0.39,2.28,9.56
621,621,Wuhan Zall,Chinese Super League,0.39,2.32,9.4
622,622,Crewe Alexandra,English League Two,0.36,2.25,9.33
623,623,Detroit City FC,United Soccer League,0.27,2.08,8.98
624,624,Richards Bay,South African ABSA Premier League,0.2,1.95,8.59
625,625,Rochdale,English League Two,0.36,2.4,8.31
626,626,Grimsby Town,English League Two,0.26,2.15,8.24
627,627,Chippa United,South African ABSA Premier League,0.25,2.16,8.13
628,628,Tranmere Rovers,English League Two,0.2,2.02,8.08
629,635,Loudoun United FC,United Soccer League,0.36,2.47,7.86
630,629,Tianjin Quanujian,Chinese Super League,0.37,2.51,7.83
631,630,Barrow,English League Two,0.2,2.06,7.76
632,631,Shenzhen FC,Chinese Super League,0.4,2.6,7.73
633,632,Chongqing Lifan,Chinese Super League,0.3,2.35,7.66
634,633,Hartlepool,English League Two,0.38,2.56,7.61
635,634,Walsall,English League Two,0.2,2.11,7.49
636,636,Sutton United,English League Two,0.23,2.26,7.02
637,637,AFC Wimbledon,English League Two,0.24,2.3,6.96
638,638,Doncaster Rovers,English League Two,0.2,2.35,6.06
639,639,Forest Green Rovers,English League One,0.2,2.38,5.91
640,640,Crawley Town,English League Two,0.2,2.41,5.75
641,641,Guizhou Renhe,Chinese Super League,0.2,2.61,4.86
